issue,url,canonical_path,last_crawled,route_type,business_value,action
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-future-of-ev-charging-trends-challenges-and-innovations-in-charging-infrastructure,/industry-insights/the-future-of-ev-charging-trends-challenges-and-innovations-in-charging-infrastructure/,2026-04-11,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-future-of-ev-charging-trends-challenges-and-innovations-in-charging-infrastructure/,/industry-insights/the-future-of-ev-charging-trends-challenges-and-innovations-in-charging-infrastructure/,2026-04-11,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-future-of-mobility-essential-insights-into-ev-charging-infrastructure-and-installation/,/industry-insights/the-future-of-mobility-essential-insights-into-ev-charging-infrastructure-and-installation/,2026-04-04,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-future-of-mobility-essential-insights-into-ev-charging-infrastructure-and-installation,/industry-insights/the-future-of-mobility-essential-insights-into-ev-charging-infrastructure-and-installation/,2025-12-15,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-future-of-sustainable-transportation-exploring-the-rise-of-ev-charging-stations/,/industry-insights/the-future-of-sustainable-transportation-exploring-the-rise-of-ev-charging-stations/,2026-03-11,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-green-revolution-how-ev-solutions-reduce-energy-waste-and-save-money,/industry-insights/the-green-revolution-how-ev-solutions-reduce-energy-waste-and-save-money/,2026-04-09,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-green-revolution-how-ev-solutions-reduce-energy-waste-and-save-money/,/industry-insights/the-green-revolution-how-ev-solutions-reduce-energy-waste-and-save-money/,2026-04-09,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-growing-demand-for-ev-charging-infrastructure-how-maintenance-and-innovation-shape-the-future,/industry-insights/the-growing-demand-for-ev-charging-infrastructure-how-maintenance-and-innovation-shape-the-future/,2025-12-10,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-growing-landscape-of-ev-charging-infrastructure-trends-innovations-and-future-prospects,/industry-insights/the-growing-landscape-of-ev-charging-infrastructure-trends-innovations-and-future-prospects/,2025-12-17,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-importance-of-ev-charger-infrastructure-for-a-sustainable-los-angeles,/industry-insights/the-importance-of-ev-charger-infrastructure-for-a-sustainable-los-angeles/,2025-12-19,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-real-cost-of-ev-charging-in-los-angeles-why-investing-in-a-home-or-business-charger-is-the-smart-choice/,/industry-insights/the-real-cost-of-ev-charging-in-los-angeles-why-investing-in-a-home-or-business-charger-is-the-smart-choice/,2025-12-20,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-rise-of-electric-vehicle-charging-stations-a-new-era-of-sustainable-transportation-in-the-u-s/,/industry-insights/the-rise-of-electric-vehicle-charging-stations-a-new-era-of-sustainable-transportation-in-the-u-s/,2026-03-05,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-rise-of-ev-charging-infrastructure-trends-challenges-and-solutions-for-the-future,/industry-insights/the-rise-of-ev-charging-infrastructure-trends-challenges-and-solutions-for-the-future/,2025-11-26,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/the-state-of-ev-charging-the-reality-innovations-and-whats-next-for-electric-vehicle-owners,/industry-insights/the-state-of-ev-charging-the-reality-innovations-and-whats-next-for-electric-vehicle-owners/,2025-12-07,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/transforming-mobility-the-rise-of-ev-charging-infrastructure-across-america/,/industry-insights/transforming-mobility-the-rise-of-ev-charging-infrastructure-across-america/,2026-03-13,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/transforming-your-business-with-commercial-electrical-maintenence-services/,/industry-insights/transforming-your-business-with-commercial-electrical-maintenence-services/,2026-03-21,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/transforming-your-business-with-commercial-electrical-maintenence-services,/industry-insights/transforming-your-business-with-commercial-electrical-maintenence-services/,2025-12-05,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/unleashing-the-benefits-why-installing-ev-chargers-is-a-smart-investment-for-your-property/,/industry-insights/unleashing-the-benefits-why-installing-ev-chargers-is-a-smart-investment-for-your-property/,2026-03-22,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/voltpost-lamppost-charging-porsche-wireless-florida-highway-rivian-r2-chevy-bolt-return/,/industry-insights/voltpost-lamppost-charging-porsche-wireless-florida-highway-rivian-r2-chevy-bolt-return/,2026-04-08,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/why-choose-shaffer-construction-for-your-ev-charger-installations/,/industry-insights/why-choose-shaffer-construction-for-your-ev-charger-installations/,2026-04-08,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/why-choose-shaffer-construction-for-your-ev-charger-installations,/industry-insights/why-choose-shaffer-construction-for-your-ev-charger-installations/,2025-11-24,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/why-permitting-policy-and-smart-design-matter-for-faster-ev-charger-deployment-in-los-angeles/,/industry-insights/why-permitting-policy-and-smart-design-matter-for-faster-ev-charger-deployment-in-los-angeles/,2026-04-20,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/why-upgrading-your-electrical-panel-is-crucial-for-los-angeles-homes,/industry-insights/why-upgrading-your-electrical-panel-is-crucial-for-los-angeles-homes/,2025-12-18,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/winter-electrical-tips-safeguarding-your-ev-chargers-more/,/industry-insights/winter-electrical-tips-safeguarding-your-ev-chargers-more/,2026-03-06,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/industry-insights/winter-electrical-tips-safeguarding-your-ev-chargers-more,/industry-insights/winter-electrical-tips-safeguarding-your-ev-chargers-more/,2025-12-08,blog,5,Consolidate into a stronger commercial page or refresh
Crawled currently not indexed,https://shaffercon.com/service-areas/altadena/commercial-backup-generator-installation,/service-areas/altadena/commercial-backup-generator-installation/,2025-12-09,service_detail,5,"Priority, strengthen content and internal links"
Crawled currently not indexed,https://shaffercon.com/service-areas/altadena/commercial-breaker-panel-service-maintenance/,/service-areas/altadena/commercial-breaker-panel-service-maintenance/,2026-03-22,service_detail,5,"Priority, strengthen content and internal links"
Crawled currently not indexed,https://shaffercon.com/service-areas/altadena/commercial-electrical-code-compliance-corrections/,/service-areas/altadena/commercial-electrical-code-compliance-corrections/,2026-02-27,service_detail,5,"Priority, strengthen content and internal links"
Crawled currently not indexed,https://shaffercon.com/service-areas/altadena/commercial-electrical-panel-upgrades/,/service-areas/altadena/commercial-electrical-panel-upgrades/,2026-03-21,service_detail,5,"Priority, strengthen content and internal links"
Crawled currently not indexed,https://shaffercon.com/service-areas/altadena/commercial-electrical-safety-inspections/,/service-areas/altadena/commercial-electrical-safety-inspections/,2026-03-20,service_detail,5,"Priority, strengthen content and internal links"
Crawled currently not indexed,https://shaffercon.com/service-areas/altadena/commercial-energy-efficiency-upgrades/,/service-areas/altadena/commercial-energy-efficiency-upgrades/,2026-04-12,service_detail,5,"Priority, strengthen content and internal links"
Crawled currently not indexed,https://shaffercon.com/service-areas/altadena/commercial-ev-charger-installation,/service-areas/altadena/commercial-ev-charger-installation/,2025-12-10,service_detail,5,"Priority, strengthen content and internal links"
Crawled currently not indexed,https://shaffercon.com/service-areas/altadena/commercial-exhaust-fan-ventilation-wiring/,/service-areas/altadena/commercial-exhaust-fan-ventilation-wiring/,2026-04-02,service_detail,5,"Priority, strengthen content and internal links"
Crawled currently not indexed,https://shaffercon.com/service-areas/altadena/commercial-landscape-outdoor-lighting/,/service-areas/altadena/commercial-landscape-outdoor-lighting/,2026-03-18,service_detail,5,"Priority, strengthen content and internal links"
Crawled currently not indexed,https://shaffercon.com/service-areas/altadena/commercial-lighting-installation-retrofitting/,/service-areas/altadena/commercial-lighting-installation-retrofitting/,2026-04-02,service_detail,5,"Priority, strengthen content and internal links"
Crawled currently not indexed,https://shaffercon.com/service-areas/altadena/commercial-outlet-switch-dimmer-services/,/service-areas/altadena/commercial-outlet-switch-dimmer-services/,2026-04-09,service_detail,5,"Priority, strengthen content and internal links"
Crawled currently not indexed,https://shaffercon.com/service-areas/altadena/commercial-whole-building-surge-protection/,/service-areas/altadena/commercial-whole-building-surge-protection/,2026-03-16,service_detail,5,"Priority, strengthen content and internal links"
