Top pages,Clicks,Impressions,CTR,Position
https://shaffercon.com/service-areas/long-beach/residential-landscape-outdoor-lighting,0,33,0.00%,10.21
https://shaffercon.com/service-areas/long-beach/residential-landscape-outdoor-lighting/,0,46,0.00%,11.76
https://shaffercon.com/service-areas/long-beach/residential-lighting-installation-retrofitting,0,7,0.00%,7.00
https://shaffercon.com/service-areas/long-beach/residential-lighting-installation-retrofitting/,0,10,0.00%,7.70
https://shaffercon.com/service-areas/long-beach/residential-pool-hot-tub-spa-electrical,0,3,0.00%,6.33
https://shaffercon.com/service-areas/long-beach/residential-pool-hot-tub-spa-electrical/,0,5,0.00%,6.20
https://shaffercon.com/service-areas/long-beach/residential-security-motion-lighting,0,2,0.00%,6.50
https://shaffercon.com/service-areas/long-beach/residential-security-motion-lighting/,0,1,0.00%,5.00
https://shaffercon.com/service-areas/long-beach/residential-smart-automation-systems/,0,2,0.00%,4.50
https://shaffercon.com/service-areas/long-beach/residential-whole-building-surge-protection/,0,6,0.00%,5.50
https://shaffercon.com/service-areas/los-feliz/commercial-complete-electrical-rewiring,0,20,0.00%,27.95
https://shaffercon.com/service-areas/los-feliz/commercial-complete-electrical-rewiring/,0,6,0.00%,25.50
https://shaffercon.com/service-areas/los-feliz/commercial-data-network-av-wiring,0,2,0.00%,6.00
https://shaffercon.com/service-areas/los-feliz/commercial-dedicated-equipment-circuits/,0,1,0.00%,94.00
https://shaffercon.com/service-areas/los-feliz/commercial-electrical-code-compliance-corrections/,0,25,0.00%,6.40
https://shaffercon.com/service-areas/los-feliz/commercial-electrical-panel-upgrades/,0,1,0.00%,2.00
https://shaffercon.com/service-areas/los-feliz/commercial-energy-efficiency-upgrades/,0,3,0.00%,22.67
https://shaffercon.com/service-areas/los-feliz/commercial-landscape-outdoor-lighting,0,1,0.00%,11.00
https://shaffercon.com/service-areas/los-feliz/commercial-landscape-outdoor-lighting/,0,12,0.00%,8.92
https://shaffercon.com/service-areas/los-feliz/commercial-lighting-installation-retrofitting,0,2,0.00%,6.50
https://shaffercon.com/service-areas/los-feliz/commercial-lighting-installation-retrofitting/,0,4,0.00%,5.75
https://shaffercon.com/service-areas/los-feliz/commercial-pool-hot-tub-spa-electrical/,0,2,0.00%,26.50
https://shaffercon.com/service-areas/los-feliz/commercial-security-motion-lighting/,0,1,0.00%,3.00
https://shaffercon.com/service-areas/los-feliz/commercial-whole-building-surge-protection/,0,1,0.00%,7.00
https://shaffercon.com/service-areas/los-feliz/residential-backup-generator-installation/,0,2,0.00%,22.00
https://shaffercon.com/service-areas/los-feliz/residential-breaker-panel-service-maintenance,0,1,0.00%,17.00
https://shaffercon.com/service-areas/los-feliz/residential-breaker-panel-service-maintenance/,0,2,0.00%,12.00
https://shaffercon.com/service-areas/los-feliz/residential-ceiling-fan-fixture-installation,0,2,0.00%,3.50
https://shaffercon.com/service-areas/los-feliz/residential-ceiling-fan-fixture-installation/,0,2,0.00%,5.00
https://shaffercon.com/service-areas/los-feliz/residential-data-network-av-wiring,0,2,0.00%,13.50
https://shaffercon.com/service-areas/los-feliz/residential-dedicated-equipment-circuits/,0,3,0.00%,28.33
https://shaffercon.com/service-areas/los-feliz/residential-electrical-code-compliance-corrections/,0,9,0.00%,30.00
https://shaffercon.com/service-areas/los-feliz/residential-energy-efficiency-upgrades/,0,2,0.00%,1.50
https://shaffercon.com/service-areas/los-feliz/residential-ev-charger-installation,0,1,0.00%,12.00
https://shaffercon.com/service-areas/los-feliz/residential-ev-charger-installation/,0,1,0.00%,8.00
https://shaffercon.com/service-areas/los-feliz/residential-lighting-installation-retrofitting,0,1,0.00%,5.00
https://shaffercon.com/service-areas/los-feliz/residential-lighting-installation-retrofitting/,0,5,0.00%,38.40
https://shaffercon.com/service-areas/los-feliz/residential-pool-hot-tub-spa-electrical,0,5,0.00%,7.40
https://shaffercon.com/service-areas/los-feliz/residential-pool-hot-tub-spa-electrical/,0,11,0.00%,8.09
https://shaffercon.com/service-areas/los-feliz/residential-security-motion-lighting/,0,3,0.00%,6.33
https://shaffercon.com/service-areas/los-feliz/residential-smart-automation-systems,0,1,0.00%,8.00
https://shaffercon.com/service-areas/pacific-palisades/,0,132,0.00%,30.92
https://shaffercon.com/service-areas/pacific-palisades/commercial-complete-electrical-rewiring/,0,1,0.00%,5.00
https://shaffercon.com/service-areas/pacific-palisades/commercial-data-network-av-wiring/,0,1,0.00%,10.00
https://shaffercon.com/service-areas/pacific-palisades/commercial-electrical-code-compliance-corrections/,0,1,0.00%,7.00
https://shaffercon.com/service-areas/pacific-palisades/commercial-electrical-panel-upgrades/,0,1,0.00%,4.00
https://shaffercon.com/service-areas/pacific-palisades/commercial-electrical-safety-inspections/,0,1,0.00%,8.00
https://shaffercon.com/service-areas/pacific-palisades/commercial-energy-efficiency-upgrades/,0,1,0.00%,9.00
https://shaffercon.com/service-areas/pacific-palisades/commercial-exhaust-fan-ventilation-wiring,0,3,0.00%,11.00
https://shaffercon.com/service-areas/pacific-palisades/commercial-landscape-outdoor-lighting/,0,5,0.00%,11.60
https://shaffercon.com/service-areas/pacific-palisades/commercial-lighting-installation-retrofitting/,0,1,0.00%,12.00
https://shaffercon.com/service-areas/pacific-palisades/commercial-smart-automation-systems/,0,2,0.00%,11.00
https://shaffercon.com/service-areas/pacific-palisades/commercial-whole-building-surge-protection/,0,4,0.00%,6.00
https://shaffercon.com/service-areas/pacific-palisades/residential-backup-generator-installation/,0,8,0.00%,7.75
https://shaffercon.com/service-areas/pacific-palisades/residential-breaker-panel-service-maintenance/,0,2,0.00%,47.50
https://shaffercon.com/service-areas/pacific-palisades/residential-data-network-av-wiring/,0,32,0.00%,10.75
https://shaffercon.com/service-areas/pacific-palisades/residential-dedicated-equipment-circuits/,0,8,0.00%,12.38
https://shaffercon.com/service-areas/pacific-palisades/residential-electrical-code-compliance-corrections/,0,1,0.00%,6.00
https://shaffercon.com/service-areas/pacific-palisades/residential-electrical-panel-upgrades/,0,10,0.00%,15.80
https://shaffercon.com/service-areas/pacific-palisades/residential-electrical-troubleshooting-repairs,0,1,0.00%,1.00
https://shaffercon.com/service-areas/pacific-palisades/residential-electrical-troubleshooting-repairs/,0,1,0.00%,3.00
https://shaffercon.com/service-areas/pacific-palisades/residential-energy-efficiency-upgrades/,0,32,0.00%,57.69
https://shaffercon.com/service-areas/pacific-palisades/residential-ev-charger-installation/,0,16,0.00%,10.62
https://shaffercon.com/service-areas/pacific-palisades/residential-landscape-outdoor-lighting/,0,74,0.00%,7.58
https://shaffercon.com/service-areas/pacific-palisades/residential-lighting-installation-retrofitting/,0,4,0.00%,2.25
https://shaffercon.com/service-areas/pacific-palisades/residential-outlet-switch-dimmer-services/,0,1,0.00%,9.00
https://shaffercon.com/service-areas/pacific-palisades/residential-pool-hot-tub-spa-electrical/,0,8,0.00%,7.75
https://shaffercon.com/service-areas/pacific-palisades/residential-security-motion-lighting/,0,4,0.00%,12.25
https://shaffercon.com/service-areas/pacific-palisades/residential-smart-automation-systems/,0,165,0.00%,12.85
https://shaffercon.com/service-areas/pasadena/commercial-backup-generator-installation,0,42,0.00%,15.14
https://shaffercon.com/service-areas/pasadena/commercial-backup-generator-installation/,0,45,0.00%,25.07
https://shaffercon.com/service-areas/pasadena/commercial-breaker-panel-service-maintenance/,0,2,0.00%,8.50
https://shaffercon.com/service-areas/pasadena/commercial-ceiling-fan-fixture-installation/,0,30,0.00%,17.27
https://shaffercon.com/service-areas/pasadena/commercial-complete-electrical-rewiring,0,10,0.00%,6.20
https://shaffercon.com/service-areas/pasadena/commercial-data-network-av-wiring,0,7,0.00%,8.14
https://shaffercon.com/service-areas/pasadena/commercial-data-network-av-wiring/,0,1,0.00%,22.00
https://shaffercon.com/service-areas/pasadena/commercial-electrical-code-compliance-corrections/,0,1,0.00%,9.00
https://shaffercon.com/service-areas/pasadena/commercial-electrical-panel-upgrades,0,8,0.00%,15.00
https://shaffercon.com/service-areas/pasadena/commercial-electrical-panel-upgrades/,0,10,0.00%,30.50
https://shaffercon.com/service-areas/pasadena/commercial-electrical-troubleshooting-repairs,0,6,0.00%,19.67
https://shaffercon.com/service-areas/pasadena/commercial-electrical-troubleshooting-repairs/,0,5,0.00%,5.60
https://shaffercon.com/service-areas/pasadena/commercial-energy-efficiency-upgrades/,0,6,0.00%,29.83
https://shaffercon.com/service-areas/pasadena/commercial-landscape-outdoor-lighting,0,1,0.00%,12.00
https://shaffercon.com/service-areas/pasadena/commercial-landscape-outdoor-lighting/,0,1,0.00%,24.00
https://shaffercon.com/service-areas/pasadena/commercial-lighting-installation-retrofitting,0,2,0.00%,6.50
https://shaffercon.com/service-areas/pasadena/commercial-lighting-installation-retrofitting/,0,57,0.00%,3.95
https://shaffercon.com/service-areas/pasadena/commercial-outlet-switch-dimmer-services/,0,3,0.00%,14.00
https://shaffercon.com/service-areas/pasadena/commercial-pool-hot-tub-spa-electrical/,0,1,0.00%,9.00
https://shaffercon.com/service-areas/pasadena/commercial-security-motion-lighting/,0,42,0.00%,7.38
https://shaffercon.com/service-areas/pasadena/commercial-smart-automation-systems/,0,85,0.00%,17.25
https://shaffercon.com/service-areas/pasadena/commercial-whole-building-surge-protection,0,28,0.00%,13.64
https://shaffercon.com/service-areas/pasadena/commercial-whole-building-surge-protection/,0,5,0.00%,35.60
https://shaffercon.com/service-areas/pasadena/residential-backup-generator-installation,0,225,0.00%,17.32
https://shaffercon.com/service-areas/pasadena/residential-backup-generator-installation/,0,290,0.00%,15.95
https://shaffercon.com/service-areas/pasadena/residential-breaker-panel-service-maintenance/,0,3,0.00%,8.33
https://shaffercon.com/service-areas/pasadena/residential-ceiling-fan-fixture-installation/,0,47,0.00%,5.94
https://shaffercon.com/service-areas/pasadena/residential-complete-electrical-rewiring,0,5,0.00%,7.60
https://shaffercon.com/service-areas/pasadena/residential-complete-electrical-rewiring/,0,14,0.00%,5.36
https://shaffercon.com/service-areas/pasadena/residential-data-network-av-wiring,0,1,0.00%,4.00
https://shaffercon.com/service-areas/pasadena/residential-dedicated-equipment-circuits/,0,2,0.00%,6.00
https://shaffercon.com/service-areas/pasadena/residential-electrical-code-compliance-corrections/,0,1,0.00%,6.00
https://shaffercon.com/service-areas/pasadena/residential-electrical-panel-upgrades,0,12,0.00%,8.00
https://shaffercon.com/service-areas/pasadena/residential-electrical-panel-upgrades/,0,22,0.00%,10.14
https://shaffercon.com/service-areas/pasadena/residential-electrical-safety-inspections/,0,4,0.00%,6.50
https://shaffercon.com/service-areas/pasadena/residential-electrical-troubleshooting-repairs,0,28,0.00%,25.29
https://shaffercon.com/service-areas/pasadena/residential-electrical-troubleshooting-repairs/,0,5,0.00%,31.00
https://shaffercon.com/service-areas/pasadena/residential-energy-efficiency-upgrades,0,1,0.00%,2.00
https://shaffercon.com/service-areas/pasadena/residential-energy-efficiency-upgrades/,0,3,0.00%,4.00
https://shaffercon.com/service-areas/pasadena/residential-ev-charger-installation,0,5,0.00%,7.60
https://shaffercon.com/service-areas/pasadena/residential-ev-charger-installation/,0,7,0.00%,8.00
https://shaffercon.com/service-areas/pasadena/residential-exhaust-fan-ventilation-wiring/,0,11,0.00%,13.36
https://shaffercon.com/service-areas/pasadena/residential-landscape-outdoor-lighting,0,2,0.00%,8.50
https://shaffercon.com/service-areas/pasadena/residential-landscape-outdoor-lighting/,0,2,0.00%,5.00
https://shaffercon.com/service-areas/pasadena/residential-lighting-installation-retrofitting,0,7,0.00%,11.00
https://shaffercon.com/service-areas/pasadena/residential-lighting-installation-retrofitting/,0,41,0.00%,28.46
https://shaffercon.com/service-areas/pasadena/residential-outlet-switch-dimmer-services,0,1,0.00%,11.00
https://shaffercon.com/service-areas/pasadena/residential-outlet-switch-dimmer-services/,0,5,0.00%,9.00
https://shaffercon.com/service-areas/pasadena/residential-security-motion-lighting,0,16,0.00%,8.50
https://shaffercon.com/service-areas/pasadena/residential-smart-automation-systems,0,158,0.00%,7.54
https://shaffercon.com/service-areas/pasadena/residential-smart-automation-systems/,0,20,0.00%,6.90
https://shaffercon.com/service-areas/pasadena/residential-whole-building-surge-protection,0,48,0.00%,3.88
https://shaffercon.com/service-areas/pasadena/residential-whole-building-surge-protection/,0,9,0.00%,9.56
https://shaffercon.com/service-areas/santa-clarita/commercial-backup-generator-installation,0,2,0.00%,12.50
https://shaffercon.com/service-areas/santa-clarita/commercial-breaker-panel-service-maintenance/,0,1,0.00%,66.00
https://shaffercon.com/service-areas/santa-clarita/commercial-ceiling-fan-fixture-installation,0,2,0.00%,7.00
https://shaffercon.com/service-areas/santa-clarita/commercial-ceiling-fan-fixture-installation/,0,6,0.00%,15.33
https://shaffercon.com/service-areas/santa-clarita/commercial-data-network-av-wiring,0,1,0.00%,11.00
https://shaffercon.com/service-areas/santa-clarita/commercial-dedicated-equipment-circuits,0,2,0.00%,10.00
https://shaffercon.com/service-areas/santa-clarita/commercial-dedicated-equipment-circuits/,0,2,0.00%,10.00
https://shaffercon.com/service-areas/santa-clarita/commercial-electrical-panel-upgrades/,0,10,0.00%,7.10
https://shaffercon.com/service-areas/santa-clarita/commercial-electrical-safety-inspections,0,2,0.00%,8.50
https://shaffercon.com/service-areas/santa-clarita/commercial-electrical-troubleshooting-repairs,0,14,0.00%,10.36
https://shaffercon.com/service-areas/santa-clarita/commercial-electrical-troubleshooting-repairs/,0,3,0.00%,10.33
https://shaffercon.com/service-areas/santa-clarita/commercial-energy-efficiency-upgrades/,0,3,0.00%,9.00
https://shaffercon.com/service-areas/santa-clarita/commercial-ev-charger-installation,0,7,0.00%,3.29
https://shaffercon.com/service-areas/santa-clarita/commercial-ev-charger-installation/,0,4,0.00%,5.75
https://shaffercon.com/service-areas/santa-clarita/commercial-landscape-outdoor-lighting,0,23,0.00%,11.39
https://shaffercon.com/service-areas/santa-clarita/commercial-landscape-outdoor-lighting/,0,25,0.00%,15.16
https://shaffercon.com/service-areas/santa-clarita/commercial-lighting-installation-retrofitting,0,5,0.00%,5.60
https://shaffercon.com/service-areas/santa-clarita/commercial-outlet-switch-dimmer-services/,0,1,0.00%,6.00
https://shaffercon.com/service-areas/santa-clarita/commercial-pool-hot-tub-spa-electrical,0,18,0.00%,10.89
https://shaffercon.com/service-areas/santa-clarita/commercial-pool-hot-tub-spa-electrical/,0,6,0.00%,8.50
https://shaffercon.com/service-areas/santa-clarita/commercial-security-motion-lighting/,0,11,0.00%,13.45
https://shaffercon.com/service-areas/santa-clarita/commercial-smart-automation-systems,0,4,0.00%,3.75
https://shaffercon.com/service-areas/santa-clarita/commercial-smart-automation-systems/,0,4,0.00%,2.50
https://shaffercon.com/service-areas/santa-clarita/commercial-whole-building-surge-protection,0,7,0.00%,5.43
https://shaffercon.com/service-areas/santa-clarita/commercial-whole-building-surge-protection/,0,3,0.00%,21.33
https://shaffercon.com/service-areas/santa-clarita/residential-breaker-panel-service-maintenance,0,4,0.00%,7.75
https://shaffercon.com/service-areas/santa-clarita/residential-breaker-panel-service-maintenance/,0,2,0.00%,7.50
https://shaffercon.com/service-areas/santa-clarita/residential-ceiling-fan-fixture-installation/,0,43,0.00%,12.60
https://shaffercon.com/service-areas/santa-clarita/residential-complete-electrical-rewiring,0,10,0.00%,6.70
https://shaffercon.com/service-areas/santa-clarita/residential-complete-electrical-rewiring/,0,5,0.00%,6.20
https://shaffercon.com/service-areas/santa-clarita/residential-data-network-av-wiring,0,13,0.00%,3.15
https://shaffercon.com/service-areas/santa-clarita/residential-data-network-av-wiring/,0,10,0.00%,7.20
https://shaffercon.com/service-areas/santa-clarita/residential-dedicated-equipment-circuits,0,11,0.00%,7.09
https://shaffercon.com/service-areas/santa-clarita/residential-dedicated-equipment-circuits/,0,5,0.00%,4.20
https://shaffercon.com/service-areas/santa-clarita/residential-electrical-code-compliance-corrections,0,14,0.00%,20.43
https://shaffercon.com/service-areas/santa-clarita/residential-electrical-code-compliance-corrections/,0,4,0.00%,7.25
https://shaffercon.com/service-areas/santa-clarita/residential-electrical-panel-upgrades/,0,14,0.00%,9.14
https://shaffercon.com/service-areas/santa-clarita/residential-electrical-safety-inspections,0,7,0.00%,5.71
https://shaffercon.com/service-areas/santa-clarita/residential-electrical-safety-inspections/,0,2,0.00%,6.50
https://shaffercon.com/service-areas/santa-clarita/residential-energy-efficiency-upgrades/,0,12,0.00%,10.50
https://shaffercon.com/service-areas/santa-clarita/residential-ev-charger-installation,0,11,0.00%,5.09
https://shaffercon.com/service-areas/santa-clarita/residential-ev-charger-installation/,0,33,0.00%,8.18
https://shaffercon.com/service-areas/santa-clarita/residential-exhaust-fan-ventilation-wiring,0,15,0.00%,10.60
https://shaffercon.com/service-areas/santa-clarita/residential-exhaust-fan-ventilation-wiring/,0,2,0.00%,6.00
https://shaffercon.com/service-areas/santa-clarita/residential-landscape-outdoor-lighting/,0,9,0.00%,10.56
https://shaffercon.com/service-areas/santa-clarita/residential-lighting-installation-retrofitting,0,11,0.00%,5.73
https://shaffercon.com/service-areas/santa-clarita/residential-lighting-installation-retrofitting/,0,5,0.00%,5.00
https://shaffercon.com/service-areas/santa-clarita/residential-outlet-switch-dimmer-services/,0,1,0.00%,9.00
https://shaffercon.com/service-areas/santa-clarita/residential-pool-hot-tub-spa-electrical,0,15,0.00%,4.13
https://shaffercon.com/service-areas/santa-clarita/residential-security-motion-lighting,0,6,0.00%,6.67
https://shaffercon.com/service-areas/santa-clarita/residential-security-motion-lighting/,0,7,0.00%,5.57
https://shaffercon.com/service-areas/santa-clarita/residential-smart-automation-systems/,0,20,0.00%,6.25
https://shaffercon.com/service-areas/santa-clarita/residential-whole-building-surge-protection,0,8,0.00%,4.00
https://shaffercon.com/service-areas/santa-clarita/residential-whole-building-surge-protection/,0,1,0.00%,2.00
https://shaffercon.com/service-areas/santa-monica/,0,197,0.00%,19.17
https://shaffercon.com/service-areas/santa-monica/commercial-backup-generator-installation,0,13,0.00%,19.62
https://shaffercon.com/service-areas/santa-monica/commercial-ceiling-fan-fixture-installation,0,9,0.00%,15.89
https://shaffercon.com/service-areas/santa-monica/commercial-ceiling-fan-fixture-installation/,0,10,0.00%,14.80
https://shaffercon.com/service-areas/santa-monica/commercial-complete-electrical-rewiring,0,4,0.00%,7.25
https://shaffercon.com/service-areas/santa-monica/commercial-complete-electrical-rewiring/,0,16,0.00%,26.00
https://shaffercon.com/service-areas/santa-monica/commercial-data-network-av-wiring,0,3,0.00%,7.67
https://shaffercon.com/service-areas/santa-monica/commercial-data-network-av-wiring/,0,8,0.00%,4.62
https://shaffercon.com/service-areas/santa-monica/commercial-dedicated-equipment-circuits,0,1,0.00%,12.00
https://shaffercon.com/service-areas/santa-monica/commercial-electrical-code-compliance-corrections/,0,4,0.00%,5.50
https://shaffercon.com/service-areas/santa-monica/commercial-electrical-panel-upgrades/,0,18,0.00%,35.44
https://shaffercon.com/service-areas/santa-monica/commercial-electrical-safety-inspections,0,3,0.00%,7.67
https://shaffercon.com/service-areas/santa-monica/commercial-energy-efficiency-upgrades/,0,2,0.00%,13.00
https://shaffercon.com/service-areas/santa-monica/commercial-ev-charger-installation,0,36,0.00%,18.14
https://shaffercon.com/service-areas/santa-monica/commercial-ev-charger-installation/,0,3,0.00%,12.67
https://shaffercon.com/service-areas/santa-monica/commercial-landscape-outdoor-lighting,0,14,0.00%,14.07
https://shaffercon.com/service-areas/santa-monica/commercial-lighting-installation-retrofitting/,0,14,0.00%,10.50
https://shaffercon.com/service-areas/santa-monica/commercial-outlet-switch-dimmer-services/,0,1,0.00%,1.00
https://shaffercon.com/service-areas/santa-monica/commercial-pool-hot-tub-spa-electrical,0,7,0.00%,5.43
https://shaffercon.com/service-areas/santa-monica/commercial-pool-hot-tub-spa-electrical/,0,6,0.00%,6.33
https://shaffercon.com/service-areas/santa-monica/commercial-security-motion-lighting,0,4,0.00%,35.75
https://shaffercon.com/service-areas/santa-monica/commercial-security-motion-lighting/,0,10,0.00%,15.80
https://shaffercon.com/service-areas/santa-monica/commercial-smart-automation-systems,0,8,0.00%,40.00
https://shaffercon.com/service-areas/santa-monica/commercial-smart-automation-systems/,0,10,0.00%,23.80
https://shaffercon.com/service-areas/santa-monica/commercial-whole-building-surge-protection,0,4,0.00%,2.25
https://shaffercon.com/service-areas/santa-monica/residential-backup-generator-installation,0,26,0.00%,11.19
https://shaffercon.com/service-areas/santa-monica/residential-breaker-panel-service-maintenance/,0,3,0.00%,20.00
https://shaffercon.com/service-areas/santa-monica/residential-ceiling-fan-fixture-installation/,0,31,0.00%,4.26
https://shaffercon.com/service-areas/santa-monica/residential-complete-electrical-rewiring/,0,66,0.00%,4.09
https://shaffercon.com/service-areas/santa-monica/residential-data-network-av-wiring,0,11,0.00%,11.18
https://shaffercon.com/service-areas/santa-monica/residential-data-network-av-wiring/,0,233,0.00%,7.40
https://shaffercon.com/service-areas/santa-monica/residential-electrical-code-compliance-corrections,0,2,0.00%,8.00
https://shaffercon.com/service-areas/santa-monica/residential-electrical-panel-upgrades,0,3,0.00%,6.33
https://shaffercon.com/service-areas/santa-monica/residential-electrical-panel-upgrades/,0,27,0.00%,5.70
https://shaffercon.com/service-areas/santa-monica/residential-electrical-safety-inspections,0,7,0.00%,4.71
https://shaffercon.com/service-areas/santa-monica/residential-electrical-safety-inspections/,0,78,0.00%,29.14
https://shaffercon.com/service-areas/santa-monica/residential-electrical-troubleshooting-repairs/,0,17,0.00%,35.35
https://shaffercon.com/service-areas/santa-monica/residential-energy-efficiency-upgrades,0,6,0.00%,32.00
https://shaffercon.com/service-areas/santa-monica/residential-ev-charger-installation,0,54,0.00%,7.72
https://shaffercon.com/service-areas/santa-monica/residential-exhaust-fan-ventilation-wiring/,0,5,0.00%,7.60
https://shaffercon.com/service-areas/santa-monica/residential-landscape-outdoor-lighting,0,35,0.00%,6.97
https://shaffercon.com/service-areas/santa-monica/residential-landscape-outdoor-lighting/,0,12,0.00%,8.00
https://shaffercon.com/service-areas/santa-monica/residential-lighting-installation-retrofitting,0,3,0.00%,26.33
https://shaffercon.com/service-areas/santa-monica/residential-lighting-installation-retrofitting/,0,25,0.00%,13.48
https://shaffercon.com/service-areas/santa-monica/residential-outlet-switch-dimmer-services/,0,4,0.00%,4.75
https://shaffercon.com/service-areas/santa-monica/residential-pool-hot-tub-spa-electrical,0,9,0.00%,16.56
https://shaffercon.com/service-areas/santa-monica/residential-pool-hot-tub-spa-electrical/,0,23,0.00%,6.78
https://shaffercon.com/service-areas/santa-monica/residential-security-motion-lighting,0,5,0.00%,7.20
https://shaffercon.com/service-areas/santa-monica/residential-security-motion-lighting/,0,9,0.00%,3.56
https://shaffercon.com/service-areas/santa-monica/residential-smart-automation-systems/,0,63,0.00%,9.03
https://shaffercon.com/service-areas/santa-monica/residential-whole-building-surge-protection,0,1,0.00%,9.00
https://shaffercon.com/service-areas/sherman-oaks/,0,738,0.00%,31.21
https://shaffercon.com/service-areas/sherman-oaks/commercial-backup-generator-installation/,0,11,0.00%,8.45
https://shaffercon.com/service-areas/sherman-oaks/commercial-complete-electrical-rewiring,0,4,0.00%,7.75
https://shaffercon.com/service-areas/sherman-oaks/commercial-complete-electrical-rewiring/,0,2,0.00%,12.50
https://shaffercon.com/service-areas/sherman-oaks/commercial-data-network-av-wiring,0,4,0.00%,29.25
https://shaffercon.com/service-areas/sherman-oaks/commercial-data-network-av-wiring/,0,14,0.00%,41.14
https://shaffercon.com/service-areas/sherman-oaks/commercial-electrical-code-compliance-corrections/,0,2,0.00%,2.50
https://shaffercon.com/service-areas/sherman-oaks/commercial-electrical-panel-upgrades/,0,4,0.00%,27.25
https://shaffercon.com/service-areas/sherman-oaks/commercial-electrical-safety-inspections,0,1,0.00%,6.00
https://shaffercon.com/service-areas/sherman-oaks/commercial-electrical-safety-inspections/,0,1,0.00%,9.00
https://shaffercon.com/service-areas/sherman-oaks/commercial-energy-efficiency-upgrades/,0,2,0.00%,4.50
https://shaffercon.com/service-areas/sherman-oaks/commercial-ev-charger-installation,0,1,0.00%,11.00
https://shaffercon.com/service-areas/sherman-oaks/commercial-ev-charger-installation/,0,5,0.00%,12.20
https://shaffercon.com/service-areas/sherman-oaks/commercial-landscape-outdoor-lighting,0,1,0.00%,8.00
https://shaffercon.com/service-areas/sherman-oaks/commercial-landscape-outdoor-lighting/,0,3,0.00%,26.33
https://shaffercon.com/service-areas/sherman-oaks/commercial-lighting-installation-retrofitting,0,2,0.00%,6.00
https://shaffercon.com/service-areas/sherman-oaks/commercial-lighting-installation-retrofitting/,0,2,0.00%,12.50
https://shaffercon.com/service-areas/sherman-oaks/commercial-outlet-switch-dimmer-services/,0,4,0.00%,12.75
https://shaffercon.com/service-areas/sherman-oaks/commercial-pool-hot-tub-spa-electrical,0,1,0.00%,7.00
https://shaffercon.com/service-areas/sherman-oaks/commercial-pool-hot-tub-spa-electrical/,0,5,0.00%,8.20
https://shaffercon.com/service-areas/sherman-oaks/commercial-security-motion-lighting/,0,4,0.00%,17.75
https://shaffercon.com/service-areas/sherman-oaks/commercial-smart-automation-systems,0,13,0.00%,5.38
https://shaffercon.com/service-areas/sherman-oaks/residential-backup-generator-installation,0,4,0.00%,15.75
https://shaffercon.com/service-areas/sherman-oaks/residential-backup-generator-installation/,0,4,0.00%,4.25
https://shaffercon.com/service-areas/sherman-oaks/residential-breaker-panel-service-maintenance,0,2,0.00%,9.00
https://shaffercon.com/service-areas/sherman-oaks/residential-ceiling-fan-fixture-installation,0,4,0.00%,7.50
https://shaffercon.com/service-areas/sherman-oaks/residential-ceiling-fan-fixture-installation/,0,2,0.00%,9.00
https://shaffercon.com/service-areas/sherman-oaks/residential-complete-electrical-rewiring,0,4,0.00%,5.75
https://shaffercon.com/service-areas/sherman-oaks/residential-complete-electrical-rewiring/,0,32,0.00%,3.91
https://shaffercon.com/service-areas/sherman-oaks/residential-data-network-av-wiring/,0,1,0.00%,3.00
https://shaffercon.com/service-areas/sherman-oaks/residential-dedicated-equipment-circuits,0,1,0.00%,19.00
https://shaffercon.com/service-areas/sherman-oaks/residential-dedicated-equipment-circuits/,0,3,0.00%,23.33
https://shaffercon.com/service-areas/sherman-oaks/residential-electrical-code-compliance-corrections,0,1,0.00%,5.00
https://shaffercon.com/service-areas/sherman-oaks/residential-electrical-code-compliance-corrections/,0,3,0.00%,6.00
https://shaffercon.com/service-areas/sherman-oaks/residential-electrical-panel-upgrades,0,3,0.00%,18.33
https://shaffercon.com/service-areas/sherman-oaks/residential-electrical-panel-upgrades/,0,16,0.00%,7.62
https://shaffercon.com/service-areas/sherman-oaks/residential-electrical-safety-inspections,0,3,0.00%,35.33
https://shaffercon.com/service-areas/sherman-oaks/residential-electrical-safety-inspections/,0,3,0.00%,5.00
https://shaffercon.com/service-areas/sherman-oaks/residential-electrical-troubleshooting-repairs,0,2,0.00%,10.00
https://shaffercon.com/service-areas/sherman-oaks/residential-electrical-troubleshooting-repairs/,0,2,0.00%,21.50
https://shaffercon.com/service-areas/sherman-oaks/residential-energy-efficiency-upgrades,0,6,0.00%,37.17
https://shaffercon.com/service-areas/sherman-oaks/residential-ev-charger-installation/,0,30,0.00%,5.13
https://shaffercon.com/service-areas/sherman-oaks/residential-exhaust-fan-ventilation-wiring,0,4,0.00%,7.75
https://shaffercon.com/service-areas/sherman-oaks/residential-exhaust-fan-ventilation-wiring/,0,3,0.00%,6.33
https://shaffercon.com/service-areas/sherman-oaks/residential-landscape-outdoor-lighting,0,10,0.00%,9.20
https://shaffercon.com/service-areas/sherman-oaks/residential-landscape-outdoor-lighting/,0,3,0.00%,6.33
https://shaffercon.com/service-areas/sherman-oaks/residential-lighting-installation-retrofitting,0,1,0.00%,3.00
https://shaffercon.com/service-areas/sherman-oaks/residential-lighting-installation-retrofitting/,0,3,0.00%,8.67
